speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
59.1,0.054000000000000006,291.0,318152,2016-12-02 13:45:00,0,60.08937762230269,0.05891830932496558
60.5,0.0587,336.0,318152,2016-12-02 13:50:00,0,60.15097097895729,0.05888556292622074
60.6,0.0591,335.0,318152,2016-12-02 13:55:00,0,60.21832533211369,0.05891772848728763
59.4,0.0672,368.0,318152,2016-12-02 14:00:00,0,60.09557653229663,0.060160069214194485
59.6,0.063,364.0,318152,2016-12-02 14:05:00,0,60.021240052452136,0.06058605883206531
60.3,0.0666,369.0,318152,2016-12-02 14:10:00,0,60.06305404458431,0.061488150007255514
60.5,0.063,363.0,318152,2016-12-02 14:15:00,0,60.12859593789666,0.06171492750616719
62.4,0.0542,337.0,318152,2016-12-02 14:20:00,0,60.46930654721216,0.06058768838024211
62.9,0.0527,320.0,318152,2016-12-02 14:25:00,0,60.83391056513034,0.05940453512320579
62.8,0.0625,360.0,318152,2016-12-02 14:30:00,0,61.128823980360785,0.05986885485472492
62.7,0.0582,335.0,318152,2016-12-02 14:35:00,0,61.36450038330667,0.059618526626516184
62.3,0.0528,312.0,318152,2016-12-02 14:40:00,0,61.504825325810664,0.05859574763253876
63.3,0.0538,312.0,318152,2016-12-02 14:45:00,0,61.77410152693906,0.057876385487657944
61.8,0.0562,311.0,318152,2016-12-02 14:50:00,0,61.777986297898195,0.05762492766450925
61.2,0.0627,349.0,318152,2016-12-02 14:55:00,0,61.691288353213466,0.05838618851483286
62.0,0.0564,334.0,318152,2016-12-02 15:00:00,0,61.737595100231445,0.058088260237607936
62.2,0.0612,357.0,318152,2016-12-02 15:05:00,0,61.806955835196725,0.05855502120196675
62.8,0.0601,362.0,318152,2016-12-02 15:10:00,0,61.955912459917215,0.05878676802167174
62.9,0.0648,372.0,318152,2016-12-02 15:15:00,0,62.097525590929635,0.059688752818420975
62.4,0.0595,345.0,318152,2016-12-02 15:20:00,0,62.14289675229019,0.05966043989565782
60.9,0.064,342.0,318152,2016-12-02 15:25:00,0,61.95646223944666,0.06031137391130915
59.8,0.0638,321.0,318152,2016-12-02 15:30:00,0,61.632992903529654,0.060834667824612776
57.8,0.0631,314.0,318152,2016-12-02 15:35:00,0,61.058043968000206,0.06117446765092086
56.7,0.0724,340.0,318152,2016-12-02 15:40:00,0,60.40433737280018,0.06285829750328273
56.7,0.063,308.0,318152,2016-12-02 15:45:00,0,59.84868676688015,0.06287955287779032
57.1,0.0652,322.0,318152,2016-12-02 15:50:00,0,59.436383751848126,0.06322761994612176
57.5,0.0638,350.0,318152,2016-12-02 15:55:00,0,59.145926189070906,0.0633134769542035
56.3,0.07200000000000001,351.0,318152,2016-12-02 16:00:00,0,58.719037260710266,0.06461645541107297
56.6,0.0744,378.0,318152,2016-12-02 16:05:00,0,58.40118167160373,0.06608398709941202
54.9,0.0724,350.0,318152,2016-12-02 16:10:00,0,57.87600442086317,0.0670313890345002
54.1,0.0832,381.0,318152,2016-12-02 16:15:00,0,57.3096037577337,0.06945668067932517
53.5,0.0771,368.0,318152,2016-12-02 16:20:00,0,56.73816319407364,0.0706031785774264
52.5,0.0866,396.0,318152,2016-12-02 16:25:00,0,56.102438714962595,0.07300270179081243
52.1,0.0854,389.0,318152,2016-12-02 16:30:00,0,55.5020729077182,0.07486229652219056
52.9,0.0814,384.0,318152,2016-12-02 16:35:00,0,55.11176197156047,0.07584295204386197
51.6,0.0861,376.0,318152,2016-12-02 16:40:00,0,54.5849976758264,0.07738150923728267
51.8,0.0865,387.0,318152,2016-12-02 16:45:00,0,54.167248024452434,0.07874928285169026
51.9,0.0876,396.0,318152,2016-12-02 16:50:00,0,53.82716082078456,0.08007689042393672
52.2,0.0824,404.0,318152,2016-12-02 16:55:00,0,53.58308669766688,0.0804253568603462
51.4,0.0828,358.0,318152,2016-12-02 17:00:00,0,53.255623693016844,0.08078155333129428
51.3,0.0876,375.0,318152,2016-12-02 17:05:00,0,52.96228013906432,0.08180432033160014
51.0,0.0831,384.0,318152,2016-12-02 17:10:00,0,52.66793811820467,0.08199867228186011
50.6,0.0874,346.0,318152,2016-12-02 17:15:00,0,52.35774740047397,0.08280887143958109
50.3,0.0862,359.0,318152,2016-12-02 17:20:00,0,52.04908529040287,0.08331754072364392
51.3,0.0816,353.0,318152,2016-12-02 17:25:00,0,51.93672249684244,0.08305990961509734
51.4,0.0749,304.0,318152,2016-12-02 17:30:00,0,51.856214122316075,0.08183592317283273
51.9,0.0768,312.0,318152,2016-12-02 17:35:00,0,51.86278200396866,0.08108053469690782
51.4,0.0814,298.0,318152,2016-12-02 17:40:00,0,51.79336470337336,0.08112845449237165
52.5,0.0695,322.0,318152,2016-12-02 17:45:00,0,51.89935999786736,0.0793841863185159
52.6,0.075,331.0,318152,2016-12-02 17:50:00,0,52.004455998187254,0.07872655837073851
52.9,0.0784,347.0,318152,2016-12-02 17:55:00,0,52.13878759845917,0.07867757461512773
53.7,0.0704,350.0,318152,2016-12-02 18:00:00,0,52.37296945869029,0.07743593842285856
52.8,0.0731,325.0,318152,2016-12-02 18:05:00,0,52.43702403988675,0.07678554765942978
54.5,0.0618,306.0,318152,2016-12-02 18:10:00,0,52.74647043390373,0.07453771551051531
52.6,0.0734,318.0,318152,2016-12-02 18:15:00,0,52.72449986881817,0.07436705818393802
53.7,0.0631,296.0,318152,2016-12-02 18:20:00,0,52.87082488849544,0.07267699945634731
54.6,0.0653,308.0,318152,2016-12-02 18:25:00,0,53.13020115522112,0.07157044953789522
55.6,0.0647,335.0,318152,2016-12-02 18:30:00,0,53.50067098193796,0.07053988210721093
55.6,0.0593,298.0,318152,2016-12-02 18:35:00,0,53.81557033464726,0.0688538997911293
56.6,0.0636,331.0,318152,2016-12-02 18:40:00,0,54.233234784450175,0.06806581482245991
58.7,0.0507,274.0,318152,2016-12-02 18:45:00,0,54.90324956678265,0.06546094259909092
63.0,0.0396,243.0,318152,2016-12-02 18:50:00,0,56.11776213176525,0.06158180120922729
63.7,0.0391,228.0,318152,2016-12-02 18:55:00,0,57.25509781200046,0.058209531027843195
64.9,0.0382,223.0,318152,2016-12-02 19:00:00,0,58.40183314020039,0.05520810137366671
65.9,0.0419,249.0,318152,2016-12-02 19:05:00,0,59.52655816917033,0.053211886167616705
65.6,0.0388,222.0,318152,2016-12-02 19:10:00,0,60.43757444379477,0.0510501032424742
65.1,0.0406,230.0,318152,2016-12-02 19:15:00,0,61.13693827722555,0.049482587756103064
66.0,0.0397,231.0,318152,2016-12-02 19:20:00,0,61.86639753564172,0.0480151995926876
65.5,0.0379,224.0,318152,2016-12-02 19:25:00,0,62.41143790529546,0.04649791965378446
65.8,0.0429,234.0,318152,2016-12-02 19:30:00,0,62.91972221950113,0.04595823170571679
66.4,0.0381,220.0,318152,2016-12-02 19:35:00,0,63.44176388657596,0.04477949694985927
66.4,0.0388,228.0,318152,2016-12-02 19:40:00,0,63.88549930358957,0.043882572407380374
66.9,0.0382,217.0,318152,2016-12-02 19:45:00,0,64.33767440805113,0.043030186546273316
66.5,0.0367,217.0,318152,2016-12-02 19:50:00,0,64.66202324684346,0.042080658564332324
66.7,0.0319,185.0,318152,2016-12-02 19:55:00,0,64.96771975981694,0.040553559779682474
65.4,0.0336,193.0,318152,2016-12-02 20:00:00,0,65.0325617958444,0.039510525812730096
64.8,0.0352,197.0,318152,2016-12-02 20:05:00,0,64.99767752646774,0.03886394694082058
64.1,0.037000000000000005,211.0,318152,2016-12-02 20:10:00,0,64.86302589749758,0.03858435489969749
65.0,0.0333,189.0,318152,2016-12-02 20:15:00,0,64.88357201287295,0.03779170166474287
64.2,0.0356,202.0,318152,2016-12-02 20:20:00,0,64.781036210942,0.03746294641503144
65.3,0.0344,199.0,318152,2016-12-02 20:25:00,0,64.8588807793007,0.03700350445277672
66.5,0.0348,213.0,318152,2016-12-02 20:30:00,0,65.1050486624056,0.03667297878486021
66.1,0.0312,176.0,318152,2016-12-02 20:35:00,0,65.25429136304476,0.03585203196713118
66.2,0.0325,183.0,318152,2016-12-02 20:40:00,0,65.39614765858803,0.0353492271720615
66.0,0.0368,215.0,318152,2016-12-02 20:45:00,0,65.48672550979983,0.03556684309625227
66.2,0.0347,202.0,318152,2016-12-02 20:50:00,0,65.59371668332986,0.03543681663181443
65.1,0.0346,192.0,318152,2016-12-02 20:55:00,0,65.51965918083037,0.035311294137042266
65.8,0.0327,190.0,318152,2016-12-02 21:00:00,0,65.56171030370582,0.034919600016485926
66.5,0.0316,183.0,318152,2016-12-02 21:05:00,0,65.70245375814994,0.034421660014013034
65.8,0.0338,186.0,318152,2016-12-02 21:10:00,0,65.71708569442745,0.03432841101191108
66.3,0.0333,188.0,318152,2016-12-02 21:15:00,0,65.80452284026333,0.03417414936012442
65.5,0.0319,184.0,318152,2016-12-02 21:20:00,0,65.75884441422383,0.03383302695610575
66.9,0.0325,191.0,318152,2016-12-02 21:25:00,0,65.93001775209025,0.03363307291268989
65.9,0.0338,197.0,318152,2016-12-02 21:30:00,0,65.92551508927671,0.03365811197578641
64.8,0.0293,158.0,318152,2016-12-02 21:35:00,0,65.7566878258852,0.033004395179418444
66.3,0.0302,176.0,318152,2016-12-02 21:40:00,0,65.83818465200241,0.03258373590250568
66.2,0.0362,214.0,318152,2016-12-02 21:45:00,0,65.89245695420205,0.033126175517129826
66.6,0.0305,183.0,318152,2016-12-02 21:50:00,0,65.99858841107174,0.03273224918956035
66.4,0.0285,159.0,318152,2016-12-02 21:55:00,0,66.05880014941098,0.0320974118111263
66.3,0.0272,157.0,318152,2016-12-02 22:00:00,0,66.09498012699933,0.03136280003945735
66.4,0.0323,185.0,318152,2016-12-02 22:05:00,0,66.14073310794943,0.031503380033538746
65.9,0.0279,154.0,318152,2016-12-02 22:10:00,0,66.10462314175702,0.030962873028507934
65.6,0.0315,181.0,318152,2016-12-02 22:15:00,0,66.02892967049347,0.031043442074231743
66.1,0.0283,152.0,318152,2016-12-02 22:20:00,0,66.03959021991945,0.03063192576309698
64.8,0.03,155.0,318152,2016-12-02 22:25:00,0,65.85365168693153,0.030537136898632432
64.9,0.0316,173.0,318152,2016-12-02 22:30:00,0,65.7106039338918,0.03069656636383757
64.8,0.0258,136.0,318152,2016-12-02 22:35:00,0,65.57401334380803,0.02996208140926193
64.9,0.0269,139.0,318152,2016-12-02 22:40:00,0,65.47291134223683,0.02950276919787264
65.4,0.0263,140.0,318152,2016-12-02 22:45:00,0,65.4619746409013,0.029022353818191744
65.8,0.0281,149.0,318152,2016-12-02 22:50:00,0,65.51267844476611,0.028884000745462983
65.6,0.0208,108.0,318152,2016-12-02 22:55:00,0,65.52577667805119,0.027671400633643536
66.2,0.0216,108.0,318152,2016-12-02 23:00:00,0,65.6269101763435,0.026760690538597004
66.3,0.0228,121.0,318152,2016-12-02 23:05:00,0,65.72787364989198,0.026166586957807454
65.0,0.0202,101.0,318152,2016-12-02 23:10:00,0,65.61869260240817,0.025271598914136335
65.3,0.0212,107.0,318152,2016-12-02 23:15:00,0,65.57088871204695,0.024660859077015884
65.1,0.022000000000000002,112.0,318152,2016-12-02 23:20:00,0,65.5002554052399,0.0242617302154635
64.8,0.02,97.0,318152,2016-12-02 23:25:00,0,65.39521709445391,0.023622470683143975
65.0,0.0239,105.0,318152,2016-12-02 23:30:00,0,65.33593453028583,0.02366410008067238
64.0,0.0202,102.0,318152,2016-12-02 23:35:00,0,65.13554435074295,0.023144485068571523
65.2,0.0205,98.0,318152,2016-12-02 23:40:00,0,65.1452126981315,0.022747812308285795
64.6,0.0177,76.0,318152,2016-12-02 23:45:00,0,65.06343079341178,0.021990640462042927
64.8,0.0205,98.0,318152,2016-12-02 23:50:00,0,65.02391617440001,0.02176704439273649
64.9,0.0174,85.0,318152,2016-12-02 23:55:00,0,65.00532874824002,0.021111987733826016
65.3,0.0205,98.0,318152,2016-12-03 00:00:00,0,65.04952943600401,0.021020189573752113
64.3,0.0177,80.0,318152,2016-12-03 00:05:00,0,64.93710002060341,0.020522161137689298
64.8,0.0203,101.0,318152,2016-12-03 00:10:00,0,64.9165350175129,0.020488836967035903
64.5,0.0163,78.0,318152,2016-12-03 00:15:00,0,64.85405476488596,0.019860511421980517
64.4,0.018000000000000002,75.0,318152,2016-12-03 00:20:00,0,64.78594655015306,0.01958143470868344
65.5,0.0207,106.0,318152,2016-12-03 00:25:00,0,64.8930545676301,0.019749219502380923
64.4,0.0171,75.0,318152,2016-12-03 00:30:00,0,64.81909638248558,0.019351836577023787
63.9,0.0202,93.0,318152,2016-12-03 00:35:00,0,64.68123192511274,0.01947906109047022
64.9,0.0178,86.0,318152,2016-12-03 00:40:00,0,64.71404713634583,0.019227201926899685
65.3,0.0178,85.0,318152,2016-12-03 00:45:00,0,64.80194006589394,0.01901312163786473
64.0,0.0188,78.0,318152,2016-12-03 00:50:00,0,64.68164905600985,0.01898115339218502
63.8,0.0172,76.0,318152,2016-12-03 00:55:00,0,64.54940169760836,0.018713980383357268
64.8,0.0159,74.0,318152,2016-12-03 01:00:00,0,64.5869914429671,0.01829188332585368
62.7,0.018000000000000002,64.0,318152,2016-12-03 01:05:00,0,64.30394272652204,0.018248100826975627
63.5,0.0168,75.0,318152,2016-12-03 01:10:00,0,64.18335131754374,0.01803088570292928
63.6,0.0162,69.0,318152,2016-12-03 01:15:00,0,64.09584861991218,0.017756252847489887
64.1,0.0154,65.0,318152,2016-12-03 01:20:00,0,64.09647132692534,0.017402814920366404
64.1,0.0156,72.0,318152,2016-12-03 01:25:00,0,64.09700062788653,0.017132392682311443
64.7,0.0177,81.0,318152,2016-12-03 01:30:00,0,64.18745053370355,0.017217533779964725
65.0,0.0192,88.0,318152,2016-12-03 01:35:00,0,64.30933295364801,0.017514903712970015
63.6,0.0179,78.0,318152,2016-12-03 01:40:00,0,64.20293301060082,0.017572668156024512
64.7,0.0208,106.0,318152,2016-12-03 01:45:00,0,64.2774930590107,0.018056767932620836
65.4,0.019,96.0,318152,2016-12-03 01:50:00,0,64.44586910015909,0.01819825274272771
65.2,0.0197,97.0,318152,2016-12-03 01:55:00,0,64.55898873513522,0.018423514831318554
64.3,0.0203,90.0,318152,2016-12-03 02:00:00,0,64.52014042486493,0.01870498760662077
64.0,0.0184,88.0,318152,2016-12-03 02:05:00,0,64.44211936113518,0.018659239465627652
64.6,0.0174,86.0,318152,2016-12-03 02:10:00,0,64.46580145696491,0.018470353545783504
64.1,0.0172,70.0,318152,2016-12-03 02:15:00,0,64.41093123842018,0.018279800513915978
64.7,0.0167,71.0,318152,2016-12-03 02:20:00,0,64.45429155265715,0.01804283043682858
64.9,0.0157,70.0,318152,2016-12-03 02:25:00,0,64.52114781975858,0.017691405871304293
63.9,0.0157,71.0,318152,2016-12-03 02:30:00,0,64.42797564679479,0.017392694990608647
64.3,0.016,65.0,318152,2016-12-03 02:35:00,0,64.40877929977557,0.01718379074201735
63.6,0.0147,58.0,318152,2016-12-03 02:40:00,0,64.28746240480923,0.01681122213071475
64.4,0.0168,68.0,318152,2016-12-03 02:45:00,0,64.30434304408784,0.016809538811107534
64.2,0.0163,67.0,318152,2016-12-03 02:50:00,0,64.28869158747466,0.016733107989441404
63.6,0.0155,59.0,318152,2016-12-03 02:55:00,0,64.18538784935346,0.016548141791025192
63.9,0.0134,48.0,318152,2016-12-03 03:00:00,0,64.14257967195044,0.016075920522371414
62.9,0.0122,43.0,318152,2016-12-03 03:05:00,0,63.956192721157876,0.015494532444015701
63.0,0.0156,53.0,318152,2016-12-03 03:10:00,0,63.81276381298419,0.015510352577413346
64.1,0.0138,54.0,318152,2016-12-03 03:15:00,0,63.85584924103655,0.015253799690801345
63.8,0.0137,56.0,318152,2016-12-03 03:20:00,0,63.84747185488107,0.015020729737181143
63.9,0.0144,56.0,318152,2016-12-03 03:25:00,0,63.85535107664891,0.014927620276603971
64.7,0.0137,59.0,318152,2016-12-03 03:30:00,0,63.98204841515157,0.014743477235113375
65.0,0.0152,64.0,318152,2016-12-03 03:35:00,0,64.13474115287883,0.01481195564984637
64.1,0.0159,68.0,318152,2016-12-03 03:40:00,0,64.12952997994701,0.014975162302369414
64.9,0.0148,59.0,318152,2016-12-03 03:45:00,0,64.24510048295495,0.014948887957014002
64.8,0.0156,68.0,318152,2016-12-03 03:50:00,0,64.3283354105117,0.015046554763461902
65.2,0.0173,78.0,318152,2016-12-03 03:55:00,0,64.45908509893493,0.015384571548942617
65.3,0.0196,87.0,318152,2016-12-03 04:00:00,0,64.5852223340947,0.016016885816601226
65.3,0.0171,73.0,318152,2016-12-03 04:05:00,0,64.69243898398048,0.01617935294411104
64.7,0.0161,71.0,318152,2016-12-03 04:10:00,0,64.6935731363834,0.016167450002494383
65.7,0.0165,75.0,318152,2016-12-03 04:15:00,0,64.8445371659259,0.016217332502120225
65.4,0.0177,83.0,318152,2016-12-03 04:20:00,0,64.92785659103701,0.016439732626802192
63.6,0.0173,66.0,318152,2016-12-03 04:25:00,0,64.72867810238145,0.016568772732781862
65.5,0.0174,83.0,318152,2016-12-03 04:30:00,0,64.84437638702423,0.01669345682286458
65.2,0.0198,97.0,318152,2016-12-03 04:35:00,0,64.89771992897059,0.017159438299434893
65.4,0.0205,99.0,318152,2016-12-03 04:40:00,0,64.973061939625,0.017660522554519657
65.9,0.018000000000000002,90.0,318152,2016-12-03 04:45:00,0,65.11210264868124,0.017711444171341708
66.3,0.0171,79.0,318152,2016-12-03 04:50:00,0,65.29028725137906,0.01761972754564045
65.9,0.0179,89.0,318152,2016-12-03 04:55:00,0,65.3817441636722,0.017661768413794382
66.1,0.0198,91.0,318152,2016-12-03 05:00:00,0,65.48948253912135,0.017982503151725223
65.2,0.0188,90.0,318152,2016-12-03 05:05:00,0,65.44606015825315,0.01810512767896644
65.7,0.0185,90.0,318152,2016-12-03 05:10:00,0,65.48415113451517,0.018164358527121473
66.1,0.0187,96.0,318152,2016-12-03 05:15:00,0,65.5765284643379,0.018244704748053252
67.0,0.0248,130.0,318152,2016-12-03 05:20:00,0,65.79004919468721,0.019227999035845263
66.0,0.0202,97.0,318152,2016-12-03 05:25:00,0,65.82154181548414,0.01937379918046847
65.5,0.0198,98.0,318152,2016-12-03 05:30:00,0,65.77331054316151,0.0194377293033982
65.2,0.0203,101.0,318152,2016-12-03 05:35:00,0,65.68731396168728,0.01956706990788847
65.2,0.0218,113.0,318152,2016-12-03 05:40:00,0,65.61421686743418,0.019902009421705197
67.3,0.025,134.0,318152,2016-12-03 05:45:00,0,65.86708433731906,0.020666708008449417
65.5,0.0226,118.0,318152,2016-12-03 05:50:00,0,65.8120216867212,0.020956701807182006
66.3,0.0222,112.0,318152,2016-12-03 05:55:00,0,65.885218433713,0.021143196536104705
66.1,0.0235,119.0,318152,2016-12-03 06:00:00,0,65.91743566865605,0.021496717055689
65.5,0.0237,127.0,318152,2016-12-03 06:05:00,0,65.85482031835764,0.02182720949733565
66.3,0.0244,131.0,318152,2016-12-03 06:10:00,0,65.92159727060398,0.022213128072735303
64.6,0.0238,120.0,318152,2016-12-03 06:15:00,0,65.72335768001338,0.022451158861825006
65.7,0.0283,160.0,318152,2016-12-03 06:20:00,0,65.71985402801137,0.023328485032551253
67.3,0.0282,169.0,318152,2016-12-03 06:25:00,0,65.95687592380966,0.024059212277668565
66.0,0.0264,151.0,318152,2016-12-03 06:30:00,0,65.9633445352382,0.024410330436018278
63.4,0.0284,142.0,318152,2016-12-03 06:35:00,0,65.57884285495247,0.025008780870615536
64.7,0.0264,144.0,318152,2016-12-03 06:40:00,0,65.4470164267096,0.025217463740023205
64.8,0.0317,176.0,318152,2016-12-03 06:45:00,0,65.34996396270316,0.026189844179019723
65.1,0.0304,171.0,318152,2016-12-03 06:50:00,0,65.31246936829768,0.026821367552166762
64.5,0.0279,156.0,318152,2016-12-03 06:55:00,0,65.19059896305303,0.02698316241934175
65.9,0.0257,142.0,318152,2016-12-03 07:00:00,0,65.29700911859508,0.026790688056440488
65.7,0.0267,153.0,318152,2016-12-03 07:05:00,0,65.35745775080582,0.026777084847974413
65.9,0.0261,141.0,318152,2016-12-03 07:10:00,0,65.43883908818495,0.02667552212077825
66.6,0.0292,166.0,318152,2016-12-03 07:15:00,0,65.6130132249572,0.02705419380266151
66.9,0.0329,188.0,318152,2016-12-03 07:20:00,0,65.80606124121361,0.02793106473226228
67.5,0.0301,178.0,318152,2016-12-03 07:25:00,0,66.06015205503157,0.028256405022422937
67.2,0.036000000000000004,211.0,318152,2016-12-03 07:30:00,0,66.23112924677683,0.0294179442690595
67.2,0.0368,229.0,318152,2016-12-03 07:35:00,0,66.3764598597603,0.030525252628700573
67.0,0.0346,215.0,318152,2016-12-03 07:40:00,0,66.46999088079626,0.031136464734395488
66.9,0.0322,196.0,318152,2016-12-03 07:45:00,0,66.53449224867681,0.03129599502423616
66.6,0.0327,191.0,318152,2016-12-03 07:50:00,0,66.54431841137529,0.031506595770600734
66.8,0.0334,201.0,318152,2016-12-03 07:55:00,0,66.582670649669,0.03179060640501062
66.5,0.0326,192.0,318152,2016-12-03 08:00:00,0,66.57027005221865,0.03191201544425903
67.1,0.0364,223.0,318152,2016-12-03 08:05:00,0,66.64972954438585,0.03258521312762017
68.0,0.0343,210.0,318152,2016-12-03 08:10:00,0,66.85227011272796,0.032842431158477146
66.8,0.0346,205.0,318152,2016-12-03 08:15:00,0,66.84442959581877,0.03310606648470557
66.7,0.0367,214.0,318152,2016-12-03 08:20:00,0,66.82276515644595,0.03364515651199974
66.9,0.0372,231.0,318152,2016-12-03 08:25:00,0,66.83435038297905,0.03417838303519977
67.2,0.0405,256.0,318152,2016-12-03 08:30:00,0,66.8891978255322,0.03512662557991981
67.6,0.0429,275.0,318152,2016-12-03 08:35:00,0,66.99581815170237,0.03629263174293183
67.5,0.0444,281.0,318152,2016-12-03 08:40:00,0,67.07144542894702,0.037508736981492055
66.9,0.0439,270.0,318152,2016-12-03 08:45:00,0,67.04572861460497,0.038467426434268245
67.6,0.0415,271.0,318152,2016-12-03 08:50:00,0,67.12886932241422,0.03892231246912801
66.9,0.0419,252.0,318152,2016-12-03 08:55:00,0,67.09453892405209,0.039368965598758805
68.4,0.0404,265.0,318152,2016-12-03 09:00:00,0,67.29035808544427,0.039523620758944986
68.1,0.0441,277.0,318152,2016-12-03 09:05:00,0,67.41180437262763,0.04021007764510324
68.4,0.0361,228.0,318152,2016-12-03 09:10:00,0,67.56003371673349,0.03959356599833776
68.4,0.0442,281.0,318152,2016-12-03 09:15:00,0,67.68602865922347,0.040284531098587095
67.7,0.0436,280.0,318152,2016-12-03 09:20:00,0,67.68812436033994,0.040781851433799025
67.4,0.0419,258.0,318152,2016-12-03 09:25:00,0,67.64490570628895,0.04094957371872917
68.2,0.043,279.0,318152,2016-12-03 09:30:00,0,67.72816985034561,0.04125713766091979
68.3,0.0461,293.0,318152,2016-12-03 09:35:00,0,67.81394437279377,0.04198356701178182
68.3,0.0394,247.0,318152,2016-12-03 09:40:00,0,67.8868527168747,0.041596031960014546
68.1,0.0452,278.0,318152,2016-12-03 09:45:00,0,67.91882480934349,0.042136627166012366
67.5,0.0468,285.0,318152,2016-12-03 09:50:00,0,67.85600108794196,0.042836133091110506
67.2,0.0424,255.0,318152,2016-12-03 09:55:00,0,67.75760092475066,0.042770713127443925
66.7,0.0455,272.0,318152,2016-12-03 10:00:00,0,67.59896078603806,0.04318010615832733
67.5,0.0471,302.0,318152,2016-12-03 10:05:00,0,67.58411666813235,0.043768090234578234
66.9,0.0436,268.0,318152,2016-12-03 10:10:00,0,67.4814991679125,0.043742876699391496
65.5,0.0468,272.0,318152,2016-12-03 10:15:00,0,67.18427429272562,0.04420144519448277
65.8,0.0469,283.0,318152,2016-12-03 10:20:00,0,66.97663314881677,0.04460622841531035
66.5,0.0479,304.0,318152,2016-12-03 10:25:00,0,66.90513817649425,0.045100294153013795
67.1,0.043,278.0,318152,2016-12-03 10:30:00,0,66.9343674500201,0.04478525003006172
66.2,0.0522,323.0,318152,2016-12-03 10:35:00,0,66.82421233251708,0.04589746252555246
66.4,0.0441,272.0,318152,2016-12-03 10:40:00,0,66.76058048263951,0.045627843146719596
67.3,0.0453,288.0,318152,2016-12-03 10:45:00,0,66.84149341024357,0.04557866667471166
